"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.827105254E1,7.789801025E-1,4.588558044E0,7.880063324E0,9.151889035E0
4.828102554E1,7.595205688E-1,4.849016418E0,7.923473053E0,9.320475146E0
4.829099754E1,6.888674927E-1,5.081932068E0,8.170160065E0,9.646350991E0
4.830097054E1,6.560856628E-1,5.342390442E0,8.445287933E0,1.001471279E1
4.831094354E1,6.932084656E-1,5.534890137E0,8.423134003E0,1.010270920E1
4.832091554E1,6.761439514E-1,5.463937683E0,8.265960846E0,9.931661208E0
4.833088854E1,6.553372192E-1,5.206922150E0,7.988587646E0,9.558192179E0
4.834086054E1,7.012916565E-1,4.888234863E0,7.866591339E0,9.288159633E0
4.835083354E1,7.988887024E-1,4.684807892E0,7.828121338E0,9.157790772E0
4.836080654E1,7.827223206E-1,4.658312988E0,8.042176208E0,9.326796465E0
4.837077854E1,6.985972595E-1,4.787045288E0,8.197702789E0,9.518727422E0
4.838075154E1,6.649172974E-1,4.775668945E0,8.281378784E0,9.582816050E0
4.839072354E1,7.631130981E-1,4.559069366E0,8.305778046E0,9.505440760E0
4.840069654E1,7.637118530E-1,4.225562897E0,8.258925476E0,9.308516939E0
4.841066854E1,7.128176880E-1,3.854634247E0,8.232430573E0,9.118071472E0
4.842064154E1,7.119195557E-1,3.564238129E0,8.274044037E0,9.037169226E0
4.843061454E1,7.409591675E-1,3.152145081E0,8.288114777E0,8.898195640E0
4.844058654E1,7.939489746E-1,2.729424133E0,8.359216919E0,8.829304535E0
4.845055954E1,7.946974182E-1,2.387984161E0,8.693920898E0,9.050871391E0
4.846053154E1,7.024891663E-1,2.204316101E0,9.228459320E0,9.514040252E0
4.847050454E1,4.351451111E-1,2.275567932E0,1.036684204E1,1.062256911E1
4.848047654E1,8.098159790E-2,2.656376038E0,1.156734558E1,1.186871415E1
4.849044954E1,1.496887207E-1,2.553689575E0,1.158485916E1,1.186392426E1
4.850042254E1,1.914518738E-1,1.625020752E0,1.116213821E1,1.128143057E1
4.851039454E1,4.766088867E-1,4.571493530E-1,1.049332901E1,1.051409032E1
4.852036754E1,9.563612366E-1,-2.981799316E-1,9.647138672E0,9.699011426E0
4.853033954E1,9.518705750E-1,-4.415817261E-1,9.608818359E0,9.665942389E0
4.854031254E1,7.951464844E-1,-2.034269714E-1,9.923014984E0,9.956900463E0
4.855028554E1,7.857160950E-1,-2.260299683E-2,9.846973114E0,9.878296421E0
4.856025754E1,8.491841125E-1,-3.143463135E-3,9.690099335E0,9.727237463E0
4.857023054E1,6.780899048E-1,-1.287322998E-2,9.538614349E0,9.562694983E0
4.858020254E1,5.453160095E-1,2.544708252E-2,9.469458160E0,9.485180808E0
4.859017554E1,4.159849548E-1,1.110690308E-1,9.735604706E0,9.745120769E0
4.860014754E1,3.049159241E-1,2.914439392E-1,1.011910721E1,1.012789435E1
4.861012054E1,3.489244080E-1,4.797523499E-1,1.029259644E1,1.030967759E1
4.862009354E1,3.367996216E-1,6.563850403E-1,1.017074982E1,1.019747161E1
4.863006554E1,4.397854614E-1,6.750961304E-1,1.011581406E1,1.014785002E1
4.864003854E1,5.487588501E-1,7.078779602E-1,9.886191559E0,9.926681773E0
4.865001054E1,5.911207581E-1,8.797206116E-1,9.733958130E0,9.791489824E0
4.865998354E1,5.099894714E-1,1.263372803E0,9.733059998E0,9.827952840E0
4.866995654E1,5.658233643E-1,1.761686554E0,9.559121704E0,9.736555004E0
4.867992854E1,8.394543457E-1,2.269879761E0,9.246122589E0,9.557605383E0
4.868990154E1,9.487271118E-1,2.486030273E0,9.109756165E0,9.490420804E0
4.869987354E1,9.093589783E-1,2.664010162E0,8.822503510E0,9.260693930E0
4.870984654E1,8.824150085E-1,2.828368378E0,8.724756775E0,9.214103576E0
4.871981854E1,8.328680420E-1,3.080743561E0,8.884624329E0,9.440402509E0
4.872979154E1,7.328759766E-1,3.300336914E0,8.936566315E0,9.554661085E0
4.873976454E1,5.266049194E-1,3.577560425E0,8.824299774E0,9.536483515E0
4.874973654E1,4.776567078E-1,3.757486267E0,8.689729614E0,9.479359670E0
4.875970954E1,4.457730103E-1,3.849395142E0,8.621621246E0,9.452455207E0
4.876968154E1,3.546125793E-1,4.040397949E0,8.540040894E0,9.454251114E0
4.877965454E1,3.713777161E-1,4.088298340E0,8.294551392E0,9.254819691E0
4.878962654E1,3.839515686E-1,4.042643280E0,8.253237305E0,9.198168813E0
4.879959954E1,3.496728516E-1,4.075874176E0,8.270301819E0,9.226749892E0
4.880957254E1,3.023712158E-1,3.967050476E0,8.186476135E0,9.102049733E0
4.881954454E1,3.246748352E-1,3.579506378E0,8.207133179E0,8.959649249E0
4.882951754E1,5.319937134E-1,3.186573486E0,8.103249207E0,8.723526557E0
4.883948954E1,6.119274902E-1,2.773282928E0,7.979456635E0,8.469786399E0
4.884946254E1,6.265969849E-1,2.422412567E0,8.035440216E0,8.415997023E0
4.885943554E1,5.635780334E-1,2.336042175E0,9.003926239E0,9.319087990E0
4.886940754E1,3.330574036E-1,2.720742188E0,1.019784348E1,1.055980004E1
4.887938054E1,2.924917603E-1,2.837050323E0,1.065933380E1,1.103430120E1
4.888935254E1,3.803590393E-1,2.454895020E0,1.100436630E1,1.128127919E1
4.889932554E1,1.681004333E-1,1.871707764E0,1.134371063E1,1.149831808E1
4.890929754E1,2.160008240E-1,1.124162292E0,1.078821579E1,1.084877860E1
4.891927054E1,6.071374512E-1,3.128494263E-1,9.995913391E0,1.001922029E1
4.892924354E1,7.367678833E-1,-5.119354248E-2,9.896819458E0,9.924337916E0
4.893921554E1,8.840615845E-1,1.287322998E-1,1.007405090E1,1.011358683E1
4.894918854E1,8.771759033E-1,5.020559692E-1,1.003767654E1,1.008843140E1
4.895916054E1,8.264314270E-1,7.249424744E-1,9.728719025E0,9.790633501E0
4.896913354E1,7.818241882E-1,8.384065247E-1,9.833501129E0,9.900096920E0
4.897910654E1,4.650828552E-1,1.141975250E0,1.016715729E1,1.024165499E1
4.898907854E1,2.046244812E-1,1.583107910E0,1.028630951E1,1.040943155E1
4.899905154E1,2.718347168E-1,1.782942352E0,1.017613861E1,1.033472663E1
4.900902354E1,3.240760803E-1,1.821262665E0,9.749974823E0,9.923912134E0
4.901899654E1,2.140548706E-1,1.849254456E0,9.288783875E0,9.473492883E0
4.902896854E1,2.234852600E-1,1.975442047E0,9.120384064E0,9.334544574E0
4.903894154E1,3.950285339E-1,2.202370148E0,8.985514526E0,9.259911075E0
4.904891454E1,6.210585022E-1,2.546803894E0,8.956624603E0,9.332365618E0
4.905888654E1,8.559201050E-1,2.958148499E0,8.725056152E0,9.252558923E0
4.906885954E1,9.943821716E-1,3.222498779E0,8.500523071E0,9.145063519E0
4.907883154E1,1.000369720E0,3.411705322E0,8.628656616E0,9.332426682E0
4.908880454E1,9.229806519E-1,3.644770660E0,8.666078796E0,9.446542656E0
4.909877654E1,8.351133728E-1,3.758683777E0,8.699160004E0,9.513175224E0
4.910874954E1,6.869215393E-1,3.746708679E0,8.713230743E0,9.509473020E0
4.911872254E1,5.977070618E-1,3.539389801E0,8.668473816E0,9.382269032E0
4.912869454E1,6.360273743E-1,3.166365509E0,8.398884430E0,8.998425475E0
4.913866754E1,8.193960571E-1,2.917133789E0,8.184979248E0,8.727827034E0
4.914863954E1,8.692424011E-1,2.658471680E0,8.066725159E0,8.537863246E0
4.915861254E1,8.027806091E-1,2.243534546E0,7.829767914E0,8.184324624E0
4.916858454E1,7.664062500E-1,1.863025818E0,7.840096436E0,8.094773367E0
4.917855754E1,6.894662476E-1,1.579066315E0,8.332272949E0,8.508559610E0
4.918853054E1,5.306465149E-1,1.515298920E0,9.028325500E0,9.169971531E0
4.919850254E1,3.338058472E-1,1.669178925E0,1.002180954E1,1.016534560E1
4.920847554E1,1.465452576E-1,1.919608154E0,1.124686203E1,1.141044594E1
4.921844754E1,-7.708969116E-2,1.663939819E0,1.187944656E1,1.199566127E1
4.922842054E1,-1.606159973E-1,1.231040039E0,1.214020432E1,1.220351662E1
4.923839254E1,6.915618896E-2,4.379891968E-1,1.144160706E1,1.145019603E1
4.924836554E1,3.195854187E-1,-4.281097412E-1,1.056428146E1,1.057778122E1
4.925833867E1,5.700146484E-1,-5.465135193E-1,1.054736664E1,1.057688691E1
4.926831067E1,5.963598633E-1,-5.463638306E-2,1.065424438E1,1.067106150E1
4.927828367E1,3.047662354E-1,5.080435181E-1,1.057760376E1,1.059418199E1
4.928825567E1,1.082249451E-1,9.006770325E-1,1.014679962E1,1.018727021E1
4.929822867E1,3.004252625E-1,1.299298096E0,9.444310455E0,9.537999311E0
4.930820167E1,5.004093933E-1,1.403331757E0,9.283993835E0,9.402781031E0
4.931817367E1,5.025050354E-1,1.308429108E0,9.288484497E0,9.393638395E0
4.932814667E1,4.555027771E-1,1.487905884E0,9.254654846E0,9.384560886E0
4.933811867E1,4.775070190E-1,1.791474609E0,8.929980011E0,9.120413216E0
4.934809167E1,5.260061646E-1,1.991309052E0,8.838370514E0,9.075174244E0
4.935806367E1,5.626799011E-1,2.244282990E0,8.994795227E0,9.287613040E0
4.936803667E1,6.349795532E-1,2.521057434E0,9.029523010E0,9.396340533E0
4.937800967E1,6.813830566E-1,2.734962616E0,8.816965027E0,9.256520711E0
4.938798167E1,6.786886597E-1,2.862946472E0,8.497379608E0,8.992360146E0
4.939795467E1,6.649172974E-1,3.043171692E0,8.642128601E0,9.186370106E0
4.940792667E1,6.137237549E-1,3.292403412E0,8.953630829E0,9.559502189E0
4.941789967E1,4.797523499E-1,3.488345947E0,8.980724487E0,9.646353305E0
4.942787167E1,4.813989258E-1,3.449127502E0,8.929680634E0,9.584749432E0
4.943784467E1,6.652166748E-1,3.248245239E0,8.841813354E0,9.443054260E0
4.944781767E1,7.602690125E-1,2.973865814E0,8.459508362E0,8.999175994E0
4.945778967E1,8.553213501E-1,2.541265411E0,7.979157257E0,8.417633577E0
4.946776267E1,9.217831421E-1,2.068847809E0,7.855364685E0,8.175363585E0
4.947773467E1,8.023315430E-1,1.781146088E0,8.193661194E0,8.423318886E0
4.948770767E1,6.182144165E-1,1.752405853E0,8.824449463E0,9.017983348E0
4.949767967E1,4.468208313E-1,1.857637024E0,9.601633301E0,9.789883871E0
4.950765267E1,1.769320679E-1,2.228415985E0,1.093880264E1,1.116488003E1
4.951762567E1,-4.730163574E-2,2.412233734E0,1.171942932E1,1.196520508E1
4.952759767E1,-1.119671631E-1,1.927691345E0,1.149190247E1,1.165299759E1
4.953757067E1,-1.859133911E-1,1.107995911E0,1.092622879E1,1.098383787E1
4.954754267E1,-8.951385498E-2,2.942880249E-1,1.030561935E1,1.031020894E1
4.955751567E1,1.148112488E-1,-1.930984497E-1,1.026295807E1,1.026541655E1
4.956748767E1,3.010240173E-1,-3.532653809E-2,1.043764481E1,1.044204446E1
4.957746067E1,4.050576782E-1,5.327421570E-1,1.039872574E1,1.042023910E1
4.958743367E1,4.852908325E-1,1.020727386E0,1.013003448E1,1.019288920E1
4.959740567E1,5.394781494E-1,1.187779999E0,1.028241760E1,1.036484297E1
4.960737867E1,5.164260864E-1,1.411564636E0,1.024903702E1,1.035866644E1
4.961735067E1,5.749543762E-1,1.747615814E0,9.968071289E0,1.013642831E1
4.962732367E1,6.343807983E-1,1.723366241E0,9.771529999E0,9.942596679E0
4.963729667E1,5.779481506E-1,1.631307678E0,9.885443115E0,1.003579466E1
4.964726867E1,4.828958130E-1,2.022743683E0,9.827363892E0,1.004498688E1
4.965724167E1,6.101312256E-1,2.446063385E0,9.160949707E0,9.501499131E0
4.966721367E1,7.319778442E-1,2.507585449E0,8.775052185E0,9.155616702E0
4.967718667E1,7.758366394E-1,2.527943115E0,8.528814240E0,8.929338789E0
4.968715867E1,7.830216980E-1,2.708767090E0,8.373437347E0,8.835439725E0
4.969713167E1,6.978488159E-1,3.006947021E0,8.127199402E0,8.693681239E0
4.970710367E1,5.933660889E-1,3.256178741E0,7.891140289E0,8.557153638E0
4.971707667E1,5.257067871E-1,3.442541199E0,7.785909119E0,8.529234335E0
4.972704967E1,5.905220032E-1,3.664978638E0,7.985294495E0,8.806004362E0
4.973702167E1,6.400689697E-1,3.914659424E0,8.302784271E0,9.201656011E0
4.974699467E1,5.276527405E-1,4.051624603E0,8.502469025E0,9.433242224E0
4.975696667E1,4.848417664E-1,3.873644714E0,8.187523956E0,9.070597745E0
4.976693967E1,5.281018066E-1,3.450025635E0,7.538623352E0,8.307370850E0
4.977691167E1,6.156697083E-1,3.049757996E0,7.378905487E0,8.008015935E0
4.978688467E1,6.623725891E-1,2.536475372E0,7.742798767E0,8.174556716E0
4.979685767E1,7.081773376E-1,2.171983337E0,8.112529907E0,8.428058392E0
4.980682967E1,7.018904114E-1,2.084714813E0,8.680299225E0,8.954679259E0
4.981680267E1,4.968168640E-1,2.246678009E0,9.491612091E0,9.766529023E0
4.982677467E1,2.474354553E-1,2.716850281E0,1.090018295E1,1.123639124E1
4.983674767E1,-5.388793945E-3,3.089874573E0,1.209963867E1,1.248793858E1
4.984671967E1,-1.655557251E-1,2.497705994E0,1.182870209E1,1.209066322E1
4.985669267E1,-2.401007080E-1,1.554966431E0,1.163874710E1,1.174461592E1
4.986666567E1,-6.870712280E-2,4.571493530E-1,1.061757065E1,1.062762968E1
4.987663767E1,2.805166626E-1,-4.233197021E-1,1.000714005E1,1.002001702E1
4.988661067E1,4.200265503E-1,-4.713697815E-1,1.053060150E1,1.054951088E1
4.989658267E1,3.465293884E-1,2.947370911E-1,1.104059097E1,1.104995935E1
4.990655567E1,2.905458069E-1,1.077160034E0,1.074510544E1,1.080286913E1
4.991652767E1,1.222956848E-1,1.366807709E0,1.043330383E1,1.052316247E1
4.992650067E1,3.517684937E-2,1.548829193E0,9.672436066E0,9.795719919E0
4.993647367E1,4.101470947E-2,1.423090668E0,9.442364502E0,9.549089833E0
4.994644567E1,1.182540894E-2,1.242266693E0,9.659862213E0,9.739420124E0
4.995641867E1,5.703140259E-2,1.412911835E0,9.557924194E0,9.661960843E0
4.996639067E1,5.313949585E-2,1.708397369E0,9.370663605E0,9.525270693E0
4.997636367E1,1.880090332E-1,1.901046753E0,9.480535126E0,9.671084346E0
4.998633567E1,3.270698547E-1,2.117197266E0,9.502090302E0,9.740596442E0
4.999630867E1,4.924758911E-1,2.380799103E0,9.129365387E0,9.447541968E0
5.000628167E1,6.738986206E-1,2.574047241E0,8.797355804E0,9.190937259E0
5.001625367E1,8.491841125E-1,2.749931488E0,8.544830933E0,9.016505560E0
5.002622667E1,9.505233765E-1,2.936593323E0,8.343050537E0,8.895704992E0
5.003619867E1,9.389973450E-1,3.115471344E0,8.155490570E0,8.780655109E0
5.004617167E1,9.105564880E-1,3.323089600E0,8.163124695E0,8.860510278E0
5.005614367E1,8.508306885E-1,3.478167114E0,8.246052246E0,8.989935316E0
5.006611667E1,7.822732544E-1,3.452420654E0,8.360863495E0,9.079383140E0
5.007608967E1,7.503895569E-1,3.438798981E0,8.493787079E0,9.194174343E0
5.008606167E1,6.583309937E-1,3.405119019E0,8.373437347E0,9.063260354E0
5.009603467E1,5.143304443E-1,3.170257416E0,8.026458893E0,8.645178439E0
5.010600667E1,4.894821167E-1,2.664758606E0,7.795938263E0,8.253313551E0
5.011597967E1,4.273612976E-1,2.188149719E0,7.987539825E0,8.292854113E0
5.012595167E1,2.811154175E-1,1.949845276E0,8.545579376E0,8.769712045E0
5.013592467E1,1.613644409E-1,1.856738892E0,9.355694733E0,9.539525236E0
5.014589767E1,-2.993774414E-3,2.037413177E0,1.035561539E1,1.055413812E1
5.015586967E1,7.933502197E-3,2.413131866E0,1.117231705E1,1.142995785E1
5.016584267E1,1.101708984E-1,2.290536804E0,1.124311981E1,1.147459976E1
5.017581467E1,1.862127686E-1,1.723815308E0,1.119492004E1,1.132839129E1
5.018578767E1,2.251318359E-1,1.038390656E0,1.099149307E1,1.104272880E1
5.019576067E1,2.110610962E-1,5.177732849E-1,1.095571747E1,1.096997635E1
5.020573267E1,3.189866638E-1,-1.251397705E-1,1.064406555E1,1.064957952E1
5.021570567E1,3.849993896E-1,-4.067042542E-1,1.031040939E1,1.032560772E1
5.022567767E1,4.565505981E-1,-4.685256958E-2,1.040142014E1,1.041154045E1
5.023565067E1,2.532733154E-1,5.791456604E-1,1.080004120E1,1.081852333E1
5.024562267E1,6.541397095E-2,1.195264435E0,1.028810577E1,1.035751208E1
5.025559579E1,2.718347168E-1,1.392703857E0,9.889185333E0,9.990470695E0
5.026556779E1,3.547622681E-1,1.428778839E0,9.869426422E0,9.978619300E0
5.027554079E1,4.682263184E-1,1.604214020E0,9.849817200E0,9.990577429E0
5.028551379E1,4.695735168E-1,1.875449982E0,9.664951630E0,9.856424399E0
5.029548579E1,4.367916870E-1,1.998793488E0,9.123826904E0,9.350410674E0
5.030545879E1,4.926255798E-1,1.998793488E0,8.866062927E0,9.101918874E0
5.031543079E1,6.120771790E-1,2.161654816E0,8.663384399E0,8.949950797E0
5.032540379E1,7.985893250E-1,2.487227783E0,8.743916931E0,9.125794774E0
5.033537579E1,9.276210022E-1,2.855162659E0,8.575068054E0,9.085385334E0
5.034534879E1,9.759704590E-1,3.160827026E0,8.315956879E0,8.949775675E0
5.035532179E1,1.035247192E0,3.350033569E0,8.020321655E0,8.753286304E0
5.036529379E1,1.032852173E0,3.506458282E0,7.847281494E0,8.656896681E0
5.037526679E1,1.018182678E0,3.662134552E0,8.084837494E0,8.933785466E0
5.038523879E1,8.948391724E-1,3.833378448E0,8.330476685E0,9.213705512E0
5.039521179E1,7.129673767E-1,3.860621796E0,8.266409912E0,9.151298048E0
5.040518379E1,7.214996338E-1,3.626209259E0,7.945926361E0,8.764000288E0
5.041515679E1,7.747888184E-1,3.193908234E0,7.660919037E0,8.336127879E0
5.042512979E1,8.496331787E-1,2.713557129E0,7.532336426E0,8.051171397E0
5.043510179E1,9.714797974E-1,2.238894196E0,7.873926086E0,8.243490294E0
5.044507479E1,9.563612366E-1,2.029779053E0,8.797954559E0,9.079572360E0
5.045504679E1,7.514373779E-1,2.160457306E0,9.564360809E0,9.834085194E0
5.046501979E1,4.501139832E-1,2.546504517E0,1.048165329E1,1.079594107E1
5.047499179E1,2.176473999E-1,2.925666046E0,1.178634018E1,1.214597493E1
5.048496479E1,1.520837402E-1,2.657124481E0,1.177226944E1,1.206937313E1
5.049493779E1,1.257385254E-1,1.731898499E0,1.149280060E1,1.162324172E1
5.050490979E1,2.245330811E-2,8.499325562E-1,1.102891525E1,1.106163917E1
5.051488279E1,8.906478882E-2,1.164578247E-1,1.038854691E1,1.038958140E1
5.052485479E1,5.189707947E-1,-5.602848816E-1,9.794432373E0,9.824161814E0
5.053482779E1,9.520202637E-1,-3.046165466E-1,9.870773621E0,9.921255248E0
5.054479979E1,1.368454285E0,5.517526245E-1,1.042836411E1,1.053223034E1
5.055477279E1,1.090781708E0,1.425934753E0,1.100990479E1,1.115531703E1
5.056474579E1,5.909710693E-1,1.912423096E0,1.064930466E1,1.083578786E1
5.057471779E1,3.525169373E-1,1.938618622E0,1.004261627E1,1.023409263E1
5.058469079E1,2.683918762E-1,1.856589203E0,9.873767395E0,1.005038508E1
5.059466279E1,2.448907471E-1,1.954335938E0,9.877210236E0,1.007167724E1
5.060463579E1,1.683998108E-1,2.113305359E0,9.541608124E0,9.774287883E0
5.061460779E1,2.679428101E-2,2.282004547E0,9.201515350E0,9.480303130E0
5.062458079E1,-3.367996216E-2,2.470911713E0,8.804091797E0,9.144319078E0
5.063455379E1,7.244934082E-2,2.645149384E0,8.518635406E0,8.920157698E0
5.064452579E1,2.266287231E-1,2.779420166E0,8.202043762E0,8.663143709E0
5.065449879E1,3.318598938E-1,2.887944489E0,7.835605774E0,8.357456084E0
5.066447079E1,4.730163574E-1,3.043321381E0,7.628286896E0,8.226561278E0
5.067444379E1,5.903723145E-1,3.194057922E0,7.699838104E0,8.356916436E0
5.068441579E1,5.388793945E-1,3.303779755E0,8.121211853E0,8.784044264E0
5.069438879E1,4.156855774E-1,3.487148438E0,8.485853577E0,9.183828703E0
5.070436179E1,3.010240173E-1,3.654350739E0,8.366851044E0,9.135047409E0
5.071433379E1,2.766247559E-1,3.364703064E0,8.016729126E0,8.698602982E0
5.072430679E1,4.317022705E-1,2.670446777E0,8.073610840E0,8.514742793E0
5.073427879E1,5.057981873E-1,2.066003723E0,7.756869507E0,8.043210039E0
5.074425179E1,4.261637878E-1,1.538650360E0,7.892337799E0,8.052208172E0
5.075422379E1,4.014651489E-1,1.290765839E0,8.732839966E0,8.836840192E0
5.076419679E1,3.448828125E-1,1.607058105E0,9.783355408E0,9.920464855E0
5.077416979E1,1.483415222E-1,2.409689026E0,1.169458099E1,1.194118215E1
5.078414179E1,-4.131408691E-2,2.786305847E0,1.244691650E1,1.275503577E1
5.079411479E1,-7.514373779E-2,2.021845551E0,1.193513077E1,1.210540592E1
5.080408679E1,1.691482544E-2,1.228345642E0,1.146900009E1,1.153460369E1
5.081405979E1,2.091151428E-1,1.139131165E-1,1.057595718E1,1.057863771E1
5.082403179E1,2.417472839E-1,-7.084767151E-1,1.050096313E1,1.052761168E1
5.083400479E1,4.839436340E-1,-1.034498749E0,1.073777069E1,1.079833823E1
5.084397779E1,8.897497559E-1,-3.665876770E-1,1.134101624E1,1.138177009E1
5.085394979E1,4.691244507E-1,1.262474670E0,1.134026779E1,1.141996469E1
5.086392279E1,3.617976379E-1,2.185605011E0,1.071950867E1,1.094603275E1
5.087389479E1,5.932164001E-1,2.014660492E0,1.007914032E1,1.029562199E1
5.088386779E1,7.586224365E-1,1.616787872E0,9.231153717E0,9.402324711E0
5.089383979E1,7.598199463E-1,1.658101959E0,8.823850708E0,9.010381223E0
5.090381279E1,7.303312683E-1,2.023192749E0,8.390202484E0,8.661535106E0
5.091378479E1,6.920109558E-1,2.419568481E0,8.083490295E0,8.466168328E0
5.092375779E1,5.501060486E-1,2.696791992E0,8.031997375E0,8.490482057E0
5.093373079E1,4.581971741E-1,2.963686981E0,7.973020020E0,8.518358610E0
5.094370279E1,4.822970581E-1,3.141068115E0,7.882158966E0,8.498667503E0
5.095367579E1,5.325924683E-1,3.331322479E0,7.710915070E0,8.416624942E0
5.096364779E1,6.195616150E-1,3.491938477E0,7.724087677E0,8.499354173E0
5.097362079E1,7.641609192E-1,3.593277740E0,7.955356750E0,8.762607366E0
5.098359279E1,8.813671875E-1,3.668720856E0,8.150850220E0,8.981797155E0
5.099356579E1,8.541238403E-1,3.613336029E0,8.041876831E0,8.857624273E0
5.100353879E1,8.907975769E-1,3.290457458E0,7.888745270E0,8.593772893E0
5.101351079E1,1.141975250E0,2.805615692E0,7.943381653E0,8.501346891E0
5.102348379E1,1.313069458E0,2.389630737E0,8.049660645E0,8.498913045E0
5.103345579E1,1.154249725E0,2.187101898E0,8.390202484E0,8.747068358E0
5.104342879E1,9.310638428E-1,2.198478241E0,9.139693909E0,9.446385086E0
5.105340079E1,6.292913818E-1,2.467019806E0,1.057640625E1,1.087853683E1
5.106337379E1,3.034190369E-1,2.479144592E0,1.165042282E1,1.191514049E1
5.107334679E1,2.424957275E-1,1.946851501E0,1.129191833E1,1.146108436E1
5.108331879E1,2.168989563E-1,1.178798676E0,1.142080032E1,1.148352261E1
5.109329179E1,7.080276489E-2,4.602928162E-1,1.162228134E1,1.163160806E1
5.110326379E1,1.321751404E-1,-3.707789612E-1,1.129446304E1,1.130132040E1
5.111323679E1,3.570075989E-1,-6.842271423E-1,1.112396759E1,1.115070743E1
5.112320879E1,6.896159363E-1,-2.653981018E-1,1.152169052E1,1.154536092E1
5.113318179E1,6.084846497E-1,7.881111145E-1,1.213227081E1,1.217305910E1
5.114315479E1,3.269201660E-1,1.817670135E0,1.156240585E1,1.170897223E1
5.115312679E1,-2.020797729E-2,2.335742798E0,1.039258850E1,1.065185423E1
5.116309979E1,-4.790039062E-3,1.920356598E0,9.641749878E0,9.831130816E0
5.117307179E1,3.065625000E-1,1.521885223E0,9.098978577E0,9.230467287E0
5.118304479E1,5.236111450E-1,1.751507721E0,8.537047119E0,8.730585401E0
5.119301679E1,5.963598633E-1,2.363884277E0,8.129744110E0,8.487422062E0
